Claim_ID,Customer_Name,Product_Category,Brand,Model_Number,Serial_Number,Purchase_Price,Purchase_Date,Claim_Date,Product_Age_Months,Warranty_Duration_Months,Remaining_Warranty_Months,Fault_Type,Has_Receipt,Has_Warranty_Card,Has_Damage_Photo,Serial_Number_Match,Previous_Unauthorized_Repairs,Duplicate_Claim_Flag,Date_Contradiction_Flag,Missing_Documents_Count,Claim_Class
CLM-0446,Mario Mendez,Laptop,Lenovo,LEN-590,LE-732512,1256,2024-11-25,2025-04-06,4.4,12,7.6,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0772,Anthony Shea DDS,Smartphone,Samsung,SAM-888,SA-465227,1048,2024-08-16,2026-02-21,18.5,12,0.0,Power Failure,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0717,Casey Perez,Washing Machine,Samsung,SAM-452,SA-450912,1162,2024-03-08,2024-10-08,7.1,24,16.9,Motor Failure,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0887,Sara Wright,Laptop,Lenovo,LEN-164,LE-931627,2313,2025-08-04,2026-09-21,13.8,12,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-1245,Jennifer Sanchez,Refrigerator,Bosch,BOS-851,BO-790472,1591,2024-04-26,2025-06-21,14.0,24,10.0,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-0901,Joseph Hanson,Refrigerator,Samsung,SAM-213,SA-825835,565,2024-09-21,2024-11-20,2.0,24,22.0,Water Leakage,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1036,Daniel Goodwin,Smartphone,Apple,APP-745,AP-950389,1165,2024-06-08,2024-05-21,-0.6,12,12.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0078,Larry Robbins,Refrigerator,LG,LG-411,LG-974224,1622,2024-01-23,2024-02-22,1.0,24,23.0,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0085,Brittany Anderson,Washing Machine,LG,LG-280,LG-545798,1197,2024-07-07,2025-03-18,8.5,24,15.5,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0835,Michelle Williams,Washing Machine,Samsung,SAM-886,SA-468512,515,2024-04-11,2025-01-02,8.9,24,15.1,Power Failure,False,True,True,False,False,False,False,1,Invalid Claim
CLM-0083,Kristina Rodriguez,Smartphone,Google,GOO-744,GO-577538,449,2024-11-26,2025-07-26,8.1,12,3.9,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0458,Emma Owens,Laptop,Apple,APP-890,AP-510133,1366,2024-10-28,2025-07-22,8.9,12,3.1,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0919,Edward York,Washing Machine,Samsung,SAM-692,SA-166007,593,2024-07-09,2026-11-24,28.9,24,0.0,Power Failure,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0677,Katherine Taylor,Laptop,Apple,APP-744,AP-355506,645,2024-02-06,2025-05-06,15.2,12,0.0,Overheating,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0985,Tiffany Cox,Laptop,Apple,APP-515,AP-963723,1146,2025-02-14,2025-06-06,3.7,12,8.3,Screen Damage,False,False,True,True,False,False,False,2,Invalid Claim
CLM-1240,Emily Morris,Smartphone,Google,GOO-534,GO-830286,1054,2024-07-23,2024-09-20,2.0,12,10.0,Board Defect,True,True,False,True,False,False,False,1,Manual Review
CLM-0437,Stephen Jones,Smartphone,Samsung,SAM-126,SA-527865,1349,2024-11-26,2025-02-16,2.7,12,9.3,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0771,Daniel Bird,Laptop,HP,HP-215,HP-175124,1096,2025-04-11,2025-12-17,8.3,12,3.7,Board Defect,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0645,William Mendoza,Washing Machine,Whirlpool,WHI-326,WH-536135,563,2024-07-13,2025-03-06,7.9,24,16.1,Screen Damage,True,True,True,False,True,False,False,0,Invalid Claim
CLM-1120,Samantha Prince,Laptop,Lenovo,LEN-870,LE-815234,2410,2025-08-25,2026-03-18,6.8,12,5.2,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-0906,Marisa Lopez,Washing Machine,Samsung,SAM-346,SA-513474,943,2025-03-30,2025-06-18,2.7,24,21.3,Motor Failure,False,False,True,False,False,False,False,2,Invalid Claim
CLM-1194,Jordan Hampton,Smartphone,Apple,APP-382,AP-716029,935,2024-06-26,2024-11-06,4.4,12,7.6,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0405,Mike Acevedo,Smartphone,Samsung,SAM-415,SA-780233,1392,2025-06-16,2026-01-15,7.1,12,4.9,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1304,Patrick Kelley,Refrigerator,Bosch,BOS-677,BO-776930,1927,2023-11-28,2024-07-12,7.6,24,16.4,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-0934,Carol Colon,Washing Machine,LG,LG-704,LG-417960,612,2024-10-19,2025-08-13,9.9,24,14.1,Water Leakage,False,False,True,True,False,False,False,2,Invalid Claim
CLM-1486,Jose Mills,Refrigerator,LG,LG-727,LG-683480,663,2025-05-21,2026-05-06,11.7,24,12.3,Motor Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0105,Benjamin Beck,Smartphone,Google,GOO-271,GO-904150,824,2024-02-25,2024-09-30,7.3,12,4.7,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0610,Lacey Atkinson,Smartphone,Samsung,SAM-252,SA-102871,780,2024-01-29,2025-04-08,14.5,12,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-1456,Angela Galvan,Washing Machine,LG,LG-732,LG-112098,847,2024-02-06,2024-02-01,-0.2,24,24.0,Board Defect,True,True,True,True,False,False,True,0,Manual Review
CLM-0689,Jessica Mcknight,Refrigerator,Bosch,BOS-479,BO-891645,1313,2025-07-25,2028-03-12,32.0,24,0.0,Overheating,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0949,Sandra Dudley,Laptop,HP,HP-807,HP-231432,1229,2024-02-27,2025-05-28,15.2,12,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0932,Lori Wright,Refrigerator,LG,LG-859,LG-423050,1219,2023-10-08,2023-12-21,2.5,24,21.5,Water Leakage,False,True,True,False,False,False,False,1,Invalid Claim
CLM-0063,John Calhoun,Refrigerator,Samsung,SAM-462,SA-361650,1896,2023-11-08,2024-03-22,4.5,24,19.5,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0282,Anna Lewis,Refrigerator,Bosch,BOS-279,BO-953025,1193,2025-07-14,2027-06-02,22.9,24,1.1,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0779,Benjamin Harris,Refrigerator,Bosch,BOS-336,BO-477717,1851,2024-09-10,2026-10-09,25.3,24,0.0,Water Leakage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-1394,Daniel Clark,Smartphone,Samsung,SAM-588,SA-835473,410,2024-11-07,2025-01-30,2.8,12,9.2,Overheating,True,True,True,False,False,False,False,0,Manual Review
CLM-0239,Cynthia Cohen,Refrigerator,LG,LG-934,LG-958729,1989,2023-10-22,2025-09-11,23.0,24,1.0,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0224,Samantha Campbell,Washing Machine,LG,LG-150,LG-891083,561,2025-05-28,2027-03-21,22.1,24,1.9,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0146,Trevor Walker,Smartphone,Google,GOO-422,GO-576919,375,2024-11-16,2025-01-30,2.5,12,9.5,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1399,Kathleen Morton,Laptop,Dell,DEL-667,DE-973128,1411,2024-11-01,2025-07-05,8.2,12,3.8,Board Defect,True,True,False,True,False,False,False,1,Manual Review
CLM-0374,Jeremy Mitchell,Laptop,HP,HP-638,HP-891401,1993,2025-04-05,2025-06-15,2.4,12,9.6,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1229,Joseph Lopez,Laptop,HP,HP-842,HP-632073,1083,2024-01-21,2024-03-31,2.3,12,9.7,Water Leakage,True,True,False,True,False,False,False,1,Manual Review
CLM-0119,Kathleen Sanchez,Washing Machine,Samsung,SAM-413,SA-524045,626,2025-04-04,2026-01-08,9.3,24,14.7,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1167,David Montgomery,Smartphone,Google,GOO-283,GO-492446,1342,2024-03-21,2024-12-31,9.5,12,2.5,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0251,Ashley James,Refrigerator,LG,LG-795,LG-912085,1337,2024-07-19,2025-07-30,12.5,24,11.5,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1445,Briana Huang,Washing Machine,LG,LG-731,LG-193992,506,2024-03-22,2026-02-15,23.2,24,0.8,Water Leakage,True,True,True,False,False,False,False,0,Manual Review
CLM-1023,Sandra Pruitt,Smartphone,Samsung,SAM-966,SA-579995,1293,2025-07-24,2026-05-02,9.4,12,2.6,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-0010,Valerie Gray,Laptop,Dell,DEL-891,DE-793384,693,2024-09-15,2025-02-08,4.9,12,7.1,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0450,Travis Wise,Smartphone,Google,GOO-951,GO-559753,729,2023-10-17,2024-04-13,6.0,12,6.0,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0883,Natalie Malone,Smartphone,Google,GOO-853,GO-256189,1398,2025-09-03,2026-01-30,5.0,12,7.0,Screen Damage,True,True,True,True,True,False,False,0,Invalid Claim
CLM-0709,Amber Sims,Washing Machine,Whirlpool,WHI-815,WH-512842,755,2025-03-08,2025-07-05,4.0,24,20.0,Overheating,True,False,True,True,True,False,False,1,Invalid Claim
CLM-0256,Colleen Lee,Laptop,Dell,DEL-620,DE-803024,1923,2025-01-08,2025-09-11,8.2,12,3.8,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0594,Kimberly Mitchell,Refrigerator,LG,LG-299,LG-593393,741,2024-11-09,2027-10-19,35.8,24,0.0,Overheating,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0390,David Conley,Washing Machine,Samsung,SAM-322,SA-345722,849,2025-08-28,2027-04-02,19.4,24,4.6,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1088,Renee Mendez,Washing Machine,LG,LG-319,LG-545526,463,2024-03-28,2024-09-07,5.4,24,18.6,Water Leakage,True,True,False,True,False,False,False,1,Manual Review
CLM-1201,Kevin Sheppard,Washing Machine,Whirlpool,WHI-561,WH-917376,1184,2025-09-23,2026-09-21,12.1,24,11.9,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0558,Megan Flores,Laptop,HP,HP-367,HP-177289,1524,2024-12-16,2026-06-09,18.0,12,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-1288,Juan Hawkins,Smartphone,Samsung,SAM-219,SA-485166,1211,2025-06-24,2025-07-29,1.2,12,10.8,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0840,Fernando Lynn,Smartphone,Apple,APP-435,AP-525505,930,2023-10-20,2025-09-15,23.2,12,0.0,Water Leakage,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0461,Garrett Lane,Smartphone,Apple,APP-587,AP-606384,1367,2025-08-25,2026-03-21,6.9,12,5.1,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0724,Daniel Goodman,Washing Machine,Samsung,SAM-186,SA-902156,936,2024-08-31,2026-11-12,26.8,24,0.0,Board Defect,True,False,True,True,False,False,False,1,Invalid Claim
CLM-1382,Daniel Keller MD,Washing Machine,LG,LG-643,LG-258442,1019,2025-08-10,2026-03-10,7.1,24,16.9,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0145,Bradley Smith,Washing Machine,LG,LG-395,LG-531641,737,2024-08-17,2026-02-05,17.9,24,6.1,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0502,Dana Santiago,Washing Machine,Whirlpool,WHI-707,WH-101139,497,2025-04-22,2028-01-11,33.1,24,0.0,Screen Damage,True,True,True,True,False,False,False,0,Invalid Claim
CLM-1099,Jared Roth,Smartphone,Samsung,SAM-919,SA-256219,1219,2025-08-29,2026-03-13,6.5,12,5.5,Overheating,True,True,True,False,False,False,False,0,Manual Review
CLM-0740,Angela Herrera,Laptop,Apple,APP-862,AP-814544,1396,2024-08-19,2025-03-02,6.5,12,5.5,Overheating,False,True,True,True,False,False,False,1,Invalid Claim
CLM-1385,Charles Delgado,Laptop,HP,HP-838,HP-254958,1255,2024-03-04,2024-10-19,7.6,12,4.4,Water Leakage,True,True,False,True,False,False,False,1,Manual Review
CLM-0732,Rachel Leon,Smartphone,Samsung,SAM-391,SA-375754,751,2024-05-11,2026-01-07,20.2,12,0.0,Board Defect,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0540,Michael Weaver,Smartphone,Apple,APP-252,AP-325146,1024,2023-10-30,2025-04-12,17.7,12,0.0,Motor Failure,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0178,Dr. Elizabeth Ward,Refrigerator,Samsung,SAM-356,SA-299367,1803,2024-05-01,2026-02-25,22.2,24,1.8,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1447,Scott Nguyen,Washing Machine,Whirlpool,WHI-895,WH-993077,696,2025-02-22,2025-02-10,-0.4,24,24.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0698,Brandi Thomas,Refrigerator,LG,LG-688,LG-337288,1066,2024-01-01,2024-05-09,4.3,24,19.7,Motor Failure,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0941,Patricia Dean,Washing Machine,LG,LG-154,LG-583439,727,2025-08-05,2025-11-12,3.3,24,20.7,Power Failure,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1050,Anthony Bauer,Laptop,HP,HP-408,HP-982995,1492,2023-10-24,2023-10-17,-0.2,12,12.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0923,Brenda Gonzalez,Laptop,HP,HP-366,HP-222596,1087,2025-08-01,2027-02-04,18.4,12,0.0,Power Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0899,Michelle Hill,Smartphone,Apple,APP-248,AP-593869,450,2024-05-19,2025-02-21,9.3,12,2.7,Screen Damage,True,True,True,False,True,False,False,0,Invalid Claim
CLM-1493,Richard Green,Smartphone,Google,GOO-589,GO-800695,1215,2025-04-29,2025-04-06,-0.8,12,12.0,Board Defect,True,True,True,True,False,False,True,0,Manual Review
CLM-0008,Brandon Davis,Refrigerator,Samsung,SAM-227,SA-581741,1994,2025-05-10,2026-12-10,19.3,24,4.7,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0863,Joann Rush,Smartphone,Apple,APP-199,AP-936039,891,2023-12-27,2024-08-08,7.5,12,4.5,Overheating,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0668,Chelsea Nguyen,Laptop,Lenovo,LEN-472,LE-587274,874,2025-06-06,2026-03-24,9.7,12,2.3,Overheating,True,True,True,False,True,False,False,0,Invalid Claim
CLM-1161,Alexandra Collier,Refrigerator,LG,LG-918,LG-487596,991,2024-06-25,2024-06-04,-0.7,24,24.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-0358,Maria Jones,Refrigerator,LG,LG-767,LG-162036,1822,2023-11-04,2024-03-04,4.0,24,20.0,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0784,Amanda Huff,Laptop,Dell,DEL-686,DE-500773,2094,2025-03-25,2025-08-18,4.9,12,7.1,Screen Damage,True,False,True,True,True,False,False,1,Invalid Claim
CLM-0736,Carrie Ruiz,Washing Machine,LG,LG-530,LG-258003,492,2024-07-04,2027-04-02,33.4,24,0.0,Power Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0330,Sandra Drake,Refrigerator,Bosch,BOS-474,BO-900961,1249,2024-03-21,2025-06-06,14.7,24,9.3,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1056,Elizabeth Miller,Refrigerator,Bosch,BOS-737,BO-596330,1354,2024-05-07,2024-10-03,5.0,24,19.0,Board Defect,True,True,False,True,False,False,False,1,Manual Review
CLM-1149,Adrian Padilla,Refrigerator,LG,LG-416,LG-667430,1695,2024-12-23,2024-12-03,-0.7,24,24.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-1118,Amanda Bowers,Refrigerator,Samsung,SAM-407,SA-875089,830,2025-08-25,2027-03-24,19.2,24,4.8,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0259,Jeremiah Riley,Washing Machine,Whirlpool,WHI-234,WH-903531,744,2023-10-25,2025-08-17,22.1,24,1.9,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1176,Michael Smith,Laptop,Dell,DEL-659,DE-174814,842,2024-10-31,2025-06-02,7.1,12,4.9,Screen Damage,True,True,True,False,False,False,False,0,Manual Review
CLM-0373,Amanda Diaz,Refrigerator,LG,LG-875,LG-675914,1937,2024-01-31,2025-06-26,17.1,24,6.9,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1104,Karen Mendoza,Laptop,Apple,APP-511,AP-946118,773,2024-06-07,2025-04-06,10.1,12,1.9,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-0926,Mrs. Amy Hayes,Washing Machine,Whirlpool,WHI-872,WH-632056,959,2025-01-27,2025-07-27,6.0,24,18.0,Overheating,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0143,Daniel Murphy,Smartphone,Google,GOO-699,GO-391668,1205,2024-04-14,2024-08-14,4.1,12,7.9,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0526,Emily Wilson,Laptop,HP,HP-443,HP-529954,613,2025-08-14,2027-01-05,17.0,12,0.0,Motor Failure,True,False,True,True,False,False,False,1,Invalid Claim
CLM-1139,Brandon Thomas,Laptop,Dell,DEL-941,DE-349937,1569,2025-01-30,2025-08-22,6.8,12,5.2,Power Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-1008,Brandi Page,Smartphone,Samsung,SAM-982,SA-224269,1312,2024-06-19,2024-06-08,-0.4,12,12.0,Power Failure,True,True,True,True,False,False,True,0,Manual Review
CLM-1122,Joseph Perez,Refrigerator,Samsung,SAM-723,SA-240221,1916,2025-08-04,2027-06-26,23.0,24,1.0,Water Leakage,True,True,True,False,False,False,False,0,Manual Review
CLM-1424,Randy Garcia,Refrigerator,LG,LG-328,LG-697828,824,2025-05-19,2026-07-31,14.6,24,9.4,Water Leakage,True,True,True,False,False,False,False,0,Manual Review
CLM-0441,Laurie Saunders,Refrigerator,LG,LG-271,LG-253023,1509,2025-05-23,2025-08-25,3.1,24,20.9,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0532,Heidi Stark,Washing Machine,LG,LG-223,LG-272359,508,2024-09-05,2025-05-31,8.9,24,15.1,Overheating,False,False,True,False,False,False,False,2,Invalid Claim
CLM-1202,Scott Martinez,Refrigerator,Samsung,SAM-174,SA-146803,1536,2024-08-11,2025-12-27,16.8,24,7.2,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-0227,Jamie Cantu,Smartphone,Apple,APP-639,AP-811163,880,2024-11-26,2025-09-01,9.3,12,2.7,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1037,Justin Goodwin,Washing Machine,LG,LG-802,LG-458345,925,2024-11-10,2024-10-16,-0.8,24,24.0,Board Defect,True,True,True,True,False,False,True,0,Manual Review
CLM-0229,Jennifer Flores,Laptop,Lenovo,LEN-882,LE-904624,1032,2024-03-24,2024-07-02,3.3,12,8.7,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1280,Harold Edwards,Refrigerator,LG,LG-199,LG-304568,1926,2025-01-02,2026-08-16,19.7,24,4.3,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-1450,Brian Roth,Refrigerator,LG,LG-524,LG-806007,1349,2024-12-14,2025-09-17,9.2,24,14.8,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0213,Peter Garrett,Washing Machine,LG,LG-931,LG-201255,842,2024-10-31,2025-12-16,13.7,24,10.3,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0080,Sarah Davis,Smartphone,Google,GOO-912,GO-636004,737,2024-04-07,2025-01-04,9.1,12,2.9,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0149,Brian Gould,Smartphone,Google,GOO-308,GO-896907,1205,2024-01-01,2024-02-26,1.9,12,10.1,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0815,Katherine Parker,Refrigerator,Samsung,SAM-802,SA-414870,1130,2025-06-15,2025-12-27,6.5,24,17.5,Power Failure,True,True,True,True,True,False,False,0,Invalid Claim
CLM-0904,Brian Brown,Refrigerator,Samsung,SAM-544,SA-548906,1995,2024-05-01,2024-10-04,5.2,24,18.8,Overheating,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0959,Charles Holland,Refrigerator,LG,LG-113,LG-998392,886,2023-10-30,2026-07-19,33.1,24,0.0,Board Defect,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0672,Rebecca Sellers,Washing Machine,Whirlpool,WHI-692,WH-208239,731,2025-06-18,2026-04-10,9.9,24,14.1,Overheating,True,False,True,False,True,False,False,1,Invalid Claim
CLM-1156,Melissa Church,Laptop,Dell,DEL-130,DE-110372,1343,2025-06-02,2025-08-08,2.2,12,9.8,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-0556,Amy Gordon,Laptop,Dell,DEL-548,DE-369125,1317,2025-05-02,2026-05-27,13.0,12,0.0,Board Defect,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0908,Jennifer Flores,Washing Machine,LG,LG-565,LG-801534,891,2025-06-09,2025-09-29,3.7,24,20.3,Water Leakage,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0134,Spencer Johnston,Washing Machine,LG,LG-805,LG-528361,402,2025-03-18,2026-07-22,16.4,24,7.6,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1109,Marcia Johns,Refrigerator,LG,LG-431,LG-435587,702,2025-01-02,2025-06-26,5.8,24,18.2,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0824,Marie Thompson,Refrigerator,LG,LG-841,LG-906859,793,2025-02-02,2027-11-13,33.8,24,0.0,Motor Failure,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0409,Scott Williams,Smartphone,Samsung,SAM-335,SA-305721,612,2024-02-20,2024-09-05,6.6,12,5.4,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0369,Katie Fernandez,Washing Machine,Samsung,SAM-163,SA-477017,1069,2025-07-11,2026-04-08,9.0,24,15.0,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0508,Ann Andrews,Washing Machine,LG,LG-310,LG-730193,966,2023-11-09,2024-05-02,5.8,24,18.2,Overheating,True,True,True,False,True,False,False,0,Invalid Claim
CLM-1182,Robin Le,Smartphone,Google,GOO-973,GO-319765,1155,2024-12-15,2025-08-26,8.5,12,3.5,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-0505,Vanessa Moore,Smartphone,Apple,APP-459,AP-171734,592,2023-09-29,2023-11-02,1.1,12,10.9,Board Defect,True,True,True,False,True,False,False,0,Invalid Claim
CLM-1489,Stephanie Nichols,Smartphone,Apple,APP-935,AP-192292,648,2024-05-24,2024-09-28,4.2,12,7.8,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-0348,Anthony Decker,Refrigerator,Samsung,SAM-821,SA-908634,1109,2024-09-17,2025-08-08,10.8,24,13.2,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0387,Gabriela Thomas,Refrigerator,Samsung,SAM-132,SA-297636,1064,2025-07-07,2025-11-29,4.8,24,19.2,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0001,Patrick Sanchez,Washing Machine,LG,LG-328,LG-388389,1159,2025-02-02,2025-11-09,9.3,24,14.7,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0361,Matthew Rangel,Washing Machine,Samsung,SAM-443,SA-732063,981,2024-06-09,2024-10-26,4.6,24,19.4,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0895,Megan Adams,Washing Machine,LG,LG-442,LG-481884,1060,2024-03-14,2024-07-29,4.6,24,19.4,Overheating,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0829,Lance Mccall,Refrigerator,LG,LG-418,LG-838568,789,2024-12-08,2025-05-12,5.2,24,18.8,Overheating,False,True,True,True,False,False,False,1,Invalid Claim
CLM-1416,Carol Obrien,Washing Machine,LG,LG-924,LG-758285,980,2025-01-23,2026-07-16,18.0,24,6.0,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0476,James Jensen,Smartphone,Samsung,SAM-962,SA-296187,587,2025-01-13,2025-07-23,6.4,12,5.6,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1281,Jennifer Schultz,Refrigerator,Bosch,BOS-770,BO-991090,610,2024-06-03,2025-05-10,11.4,24,12.6,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0058,Dr. Steven Martin,Refrigerator,Bosch,BOS-194,BO-363319,1500,2024-10-06,2024-12-27,2.7,24,21.3,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0638,Douglas Hartman,Washing Machine,Whirlpool,WHI-623,WH-875414,1091,2024-03-31,2024-08-22,4.8,24,19.2,Board Defect,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1331,Cynthia Good,Smartphone,Apple,APP-467,AP-470920,586,2024-06-27,2025-03-06,8.4,12,3.6,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-1054,Nicole Richards,Refrigerator,Samsung,SAM-337,SA-519095,1498,2025-04-06,2026-09-15,17.6,24,6.4,Board Defect,True,True,False,True,False,False,False,1,Manual Review
CLM-1371,Fred Wong,Laptop,Dell,DEL-760,DE-175548,893,2024-09-12,2024-08-24,-0.6,12,12.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0173,Patrick Rivera,Smartphone,Samsung,SAM-806,SA-769975,912,2024-06-18,2025-02-20,8.2,12,3.8,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0451,Pamela Butler,Washing Machine,Samsung,SAM-748,SA-623557,1089,2024-04-17,2024-10-06,5.7,24,18.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0126,Stephanie Manning,Washing Machine,Whirlpool,WHI-753,WH-831295,699,2025-08-29,2026-02-04,5.3,24,18.7,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1180,Michael Watson,Laptop,Apple,APP-339,AP-337949,1066,2024-08-19,2025-01-03,4.6,12,7.4,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-0531,Shelley Miller,Refrigerator,LG,LG-898,LG-385166,1427,2025-03-06,2027-05-03,26.3,24,0.0,Overheating,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0858,Sara Cardenas,Washing Machine,Whirlpool,WHI-927,WH-720515,578,2024-03-19,2024-07-04,3.6,24,20.4,Screen Damage,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0714,Matthew Banks,Smartphone,Apple,APP-280,AP-938900,598,2024-04-06,2024-07-21,3.5,12,8.5,Water Leakage,True,False,True,True,True,False,False,1,Invalid Claim
