Claim_ID,Customer_Name,Product_Category,Brand,Model_Number,Serial_Number,Purchase_Price,Purchase_Date,Claim_Date,Product_Age_Months,Warranty_Duration_Months,Remaining_Warranty_Months,Fault_Type,Has_Receipt,Has_Warranty_Card,Has_Damage_Photo,Serial_Number_Match,Previous_Unauthorized_Repairs,Duplicate_Claim_Flag,Date_Contradiction_Flag,Missing_Documents_Count,Claim_Class
CLM-1012,Ryan Stokes,Smartphone,Apple,APP-809,AP-591658,321,2024-11-12,2025-02-18,3.3,12,8.7,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-0149,Brian Gould,Smartphone,Google,GOO-308,GO-896907,1205,2024-01-01,2024-02-26,1.9,12,10.1,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0178,Dr. Elizabeth Ward,Refrigerator,Samsung,SAM-356,SA-299367,1803,2024-05-01,2026-02-25,22.2,24,1.8,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1367,Ann Mason,Laptop,Apple,APP-744,AP-440014,1051,2025-06-30,2025-06-07,-0.8,12,12.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0442,Thomas Brown,Refrigerator,LG,LG-469,LG-607753,1113,2024-01-03,2024-04-20,3.6,24,20.4,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0986,Sarah Rivera,Washing Machine,LG,LG-673,LG-129049,596,2023-11-06,2026-05-02,30.3,24,0.0,Water Leakage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0971,Misty Walker,Smartphone,Google,GOO-704,GO-903702,1022,2025-05-13,2025-11-23,6.5,12,5.5,Motor Failure,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0984,Stefanie Hart,Laptop,HP,HP-426,HP-882692,908,2025-01-17,2025-07-19,6.1,12,5.9,Motor Failure,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0925,Peggy Freeman,Laptop,Lenovo,LEN-427,LE-126135,848,2025-07-25,2026-05-06,9.5,12,2.5,Screen Damage,False,True,True,False,False,False,False,1,Invalid Claim
CLM-0173,Patrick Rivera,Smartphone,Samsung,SAM-806,SA-769975,912,2024-06-18,2025-02-20,8.2,12,3.8,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0223,Sarah Morgan,Refrigerator,Bosch,BOS-710,BO-914571,1164,2024-04-26,2025-12-28,20.4,24,3.6,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1077,Erin Castillo,Laptop,Dell,DEL-529,DE-848022,1893,2024-01-07,2024-10-29,9.9,12,2.1,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-0155,Raymond Jefferson,Laptop,Dell,DEL-448,DE-910208,1165,2024-03-31,2024-11-28,8.1,12,3.9,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0931,Nicole Schmidt,Washing Machine,Whirlpool,WHI-481,WH-516869,769,2023-10-05,2026-05-30,32.3,24,0.0,Motor Failure,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0683,Krystal Barton,Washing Machine,Whirlpool,WHI-717,WH-888930,915,2024-02-02,2026-04-09,26.6,24,0.0,Overheating,True,False,True,True,False,False,False,1,Invalid Claim
CLM-1191,Alejandro Martinez,Washing Machine,Samsung,SAM-275,SA-486559,458,2025-06-15,2026-12-27,18.7,24,5.3,Power Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0027,James Ferrell,Refrigerator,LG,LG-999,LG-160738,990,2024-12-31,2025-10-03,9.2,24,14.8,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0878,Alicia Roth,Washing Machine,Samsung,SAM-763,SA-994794,947,2024-04-20,2024-06-30,2.4,24,21.6,Screen Damage,False,False,True,False,False,False,False,2,Invalid Claim
CLM-1033,Tina Meyer,Refrigerator,Bosch,BOS-602,BO-261621,1839,2024-05-28,2024-10-28,5.1,24,18.9,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-1297,Barbara Townsend,Laptop,Apple,APP-147,AP-100089,1947,2024-08-13,2025-01-17,5.2,12,6.8,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-1230,Calvin Gonzales,Refrigerator,Samsung,SAM-280,SA-307131,1977,2023-12-13,2024-09-18,9.3,24,14.7,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-0445,Blake Gonzalez,Smartphone,Samsung,SAM-935,SA-450996,1201,2025-08-20,2026-04-27,8.3,12,3.7,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0803,Joshua Washington,Laptop,Dell,DEL-975,DE-902575,1875,2025-04-01,2025-05-07,1.2,12,10.8,Water Leakage,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0408,Dawn Mullins,Laptop,HP,HP-698,HP-373441,633,2025-06-19,2026-04-28,10.4,12,1.6,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1376,Seth Huffman,Smartphone,Google,GOO-439,GO-955076,1209,2025-09-02,2025-12-24,3.8,12,8.2,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-0189,Amy Choi,Refrigerator,Bosch,BOS-146,BO-222343,1336,2024-05-19,2024-11-08,5.8,24,18.2,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1353,Jason Novak,Laptop,Dell,DEL-998,DE-301019,861,2024-02-22,2024-10-23,8.1,12,3.9,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-1072,Stephanie Stewart,Laptop,Dell,DEL-744,DE-490527,1144,2024-05-03,2024-12-31,8.1,12,3.9,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-1156,Melissa Church,Laptop,Dell,DEL-130,DE-110372,1343,2025-06-02,2025-08-08,2.2,12,9.8,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-0003,Amanda Davis,Washing Machine,LG,LG-617,LG-329258,495,2023-12-01,2024-08-25,8.9,24,15.1,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1205,Kimberly Johnson,Washing Machine,LG,LG-243,LG-788938,961,2025-09-21,2026-06-26,9.3,24,14.7,Water Leakage,True,True,False,True,False,False,False,1,Manual Review
CLM-0706,Claudia Jordan,Laptop,Lenovo,LEN-728,LE-916776,919,2025-06-04,2026-08-29,15.0,12,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0307,Kristina Rivera,Laptop,Dell,DEL-834,DE-424314,734,2023-11-10,2024-06-30,7.8,12,4.2,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0037,Cynthia Allen,Smartphone,Samsung,SAM-984,SA-531071,1167,2025-07-01,2026-03-27,9.0,12,3.0,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0958,Anna Chang,Washing Machine,Samsung,SAM-667,SA-579142,690,2024-08-20,2025-02-25,6.3,24,17.7,Water Leakage,True,False,True,True,True,False,False,1,Invalid Claim
CLM-0938,Jennifer Perez,Refrigerator,Bosch,BOS-283,BO-595495,1803,2025-08-29,2028-08-17,36.1,24,0.0,Water Leakage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-1194,Jordan Hampton,Smartphone,Apple,APP-382,AP-716029,935,2024-06-26,2024-11-06,4.4,12,7.6,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-1287,Raymond Harding,Laptop,Apple,APP-985,AP-825399,2188,2025-07-20,2025-10-03,2.5,12,9.5,Board Defect,True,True,False,True,False,False,False,1,Manual Review
CLM-1306,Karen Gonzalez,Laptop,Dell,DEL-800,DE-230674,1153,2024-01-04,2024-11-01,10.1,12,1.9,Overheating,True,True,True,False,False,False,False,0,Manual Review
CLM-0915,Carl Green,Washing Machine,Samsung,SAM-919,SA-657742,1126,2024-05-10,2024-11-05,6.0,24,18.0,Board Defect,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0248,Megan Moore,Smartphone,Google,GOO-205,GO-164879,608,2024-09-20,2025-06-07,8.7,12,3.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0759,Frank Butler,Smartphone,Samsung,SAM-945,SA-676802,945,2025-02-15,2025-09-23,7.3,12,4.7,Board Defect,False,False,True,False,False,False,False,2,Invalid Claim
CLM-1129,Jennifer Rodriguez,Smartphone,Google,GOO-213,GO-107482,728,2025-03-12,2025-07-20,4.3,12,7.7,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0690,Christine Rojas,Smartphone,Samsung,SAM-865,SA-705711,928,2025-05-19,2026-01-07,7.8,12,4.2,Screen Damage,False,True,True,True,False,False,False,1,Invalid Claim
CLM-1477,Martin Perry,Laptop,Lenovo,LEN-109,LE-252085,1361,2024-01-08,2024-07-16,6.3,12,5.7,Power Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-1076,Jessica Larsen,Refrigerator,LG,LG-877,LG-555157,836,2025-03-31,2025-07-01,3.1,24,20.9,Motor Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0526,Emily Wilson,Laptop,HP,HP-443,HP-529954,613,2025-08-14,2027-01-05,17.0,12,0.0,Motor Failure,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0524,Amy Wilson,Refrigerator,LG,LG-305,LG-190581,1170,2024-06-30,2025-03-20,8.8,24,15.2,Power Failure,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0634,Marilyn Wheeler,Refrigerator,Bosch,BOS-827,BO-805034,1207,2025-06-19,2028-06-05,36.1,24,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-1416,Carol Obrien,Washing Machine,LG,LG-924,LG-758285,980,2025-01-23,2026-07-16,18.0,24,6.0,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0024,Kevin Cox,Smartphone,Apple,APP-619,AP-624902,839,2024-12-22,2025-04-22,4.0,12,8.0,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0249,Victoria Evans,Washing Machine,Whirlpool,WHI-353,WH-280941,1061,2024-09-02,2024-11-11,2.3,24,21.7,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0144,Diana Bean,Smartphone,Apple,APP-441,AP-464863,1262,2025-05-08,2026-01-02,8.0,12,4.0,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0175,Bryan Herrera,Smartphone,Google,GOO-816,GO-702733,1035,2025-04-07,2025-10-05,6.0,12,6.0,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0786,Megan Green,Laptop,HP,HP-888,HP-821978,1232,2024-07-28,2025-05-22,9.9,12,2.1,Screen Damage,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0274,David Medina,Washing Machine,LG,LG-912,LG-540218,644,2024-10-11,2026-08-26,22.8,24,1.2,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0842,Stephanie Davis,Smartphone,Google,GOO-797,GO-508926,896,2023-11-22,2024-08-06,8.6,12,3.4,Power Failure,True,True,True,True,True,False,False,0,Invalid Claim
CLM-1308,Dana Adams,Laptop,HP,HP-327,HP-110342,1160,2025-04-18,2025-07-07,2.7,12,9.3,Water Leakage,True,True,False,True,False,False,False,1,Manual Review
CLM-0462,Christopher Ferrell,Smartphone,Google,GOO-407,GO-434400,1226,2024-05-24,2024-07-27,2.1,12,9.9,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1068,Tara Gamble,Washing Machine,Whirlpool,WHI-991,WH-275160,507,2023-11-06,2025-09-11,22.5,24,1.5,Screen Damage,True,True,True,False,False,False,False,0,Manual Review
CLM-0358,Maria Jones,Refrigerator,LG,LG-767,LG-162036,1822,2023-11-04,2024-03-04,4.0,24,20.0,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1392,Sarah Brown,Refrigerator,Samsung,SAM-348,SA-582752,1103,2023-11-16,2024-05-11,5.9,24,18.1,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0261,Carlos Ryan,Washing Machine,Samsung,SAM-554,SA-809217,773,2024-08-12,2025-05-12,9.1,24,14.9,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0846,Monica Baker,Smartphone,Google,GOO-668,GO-794668,732,2024-11-28,2026-08-23,21.1,12,0.0,Water Leakage,True,True,True,True,False,False,False,0,Invalid Claim
CLM-1462,Rhonda Sherman,Refrigerator,Samsung,SAM-523,SA-205561,1300,2025-08-26,2027-02-09,17.7,24,6.3,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-1473,Cole Cruz,Washing Machine,Whirlpool,WHI-482,WH-550167,792,2024-02-06,2024-09-27,7.8,24,16.2,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-0824,Marie Thompson,Refrigerator,LG,LG-841,LG-906859,793,2025-02-02,2027-11-13,33.8,24,0.0,Motor Failure,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0839,Jerry Lloyd,Washing Machine,Whirlpool,WHI-668,WH-702080,1128,2025-03-11,2025-06-07,2.9,24,21.1,Motor Failure,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0654,Joel Frazier,Washing Machine,Whirlpool,WHI-721,WH-475075,474,2024-09-05,2024-11-28,2.8,24,21.2,Motor Failure,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0397,Kelly Ward,Laptop,Lenovo,LEN-925,LE-841948,2356,2025-02-22,2025-06-05,3.4,12,8.6,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1061,Maria Bernard,Washing Machine,Whirlpool,WHI-720,WH-235367,894,2025-06-03,2025-05-24,-0.3,24,24.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0589,Pamela Gutierrez,Laptop,Dell,DEL-838,DE-998960,2249,2025-06-21,2026-02-12,7.9,12,4.1,Motor Failure,True,False,True,True,True,False,False,1,Invalid Claim
CLM-0542,Christopher Taylor,Laptop,Apple,APP-900,AP-773870,1008,2023-10-19,2024-03-24,5.2,12,6.8,Board Defect,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0959,Charles Holland,Refrigerator,LG,LG-113,LG-998392,886,2023-10-30,2026-07-19,33.1,24,0.0,Board Defect,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0829,Lance Mccall,Refrigerator,LG,LG-418,LG-838568,789,2024-12-08,2025-05-12,5.2,24,18.8,Overheating,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0360,Susan Marks,Washing Machine,Samsung,SAM-997,SA-295361,907,2025-07-17,2026-06-08,10.9,24,13.1,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0118,Stephen Johnston,Laptop,Apple,APP-558,AP-846420,1922,2023-11-20,2024-08-27,9.4,12,2.6,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1468,Edward Wood,Laptop,Dell,DEL-380,DE-825196,2090,2025-07-14,2025-10-16,3.1,12,8.9,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-1423,Morgan Mills,Washing Machine,Whirlpool,WHI-258,WH-159830,1059,2024-06-15,2025-03-22,9.3,24,14.7,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-1321,Amanda Jackson,Laptop,HP,HP-461,HP-178771,958,2025-08-28,2025-08-07,-0.7,12,12.0,Motor Failure,True,True,True,True,False,False,True,0,Manual Review
CLM-1091,Teresa Williams,Laptop,HP,HP-625,HP-845695,1592,2025-04-18,2025-03-22,-0.9,12,12.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-1187,Justin Bradley,Smartphone,Apple,APP-211,AP-505205,1394,2024-10-06,2025-02-09,4.2,12,7.8,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0103,April Frost,Washing Machine,LG,LG-736,LG-309044,653,2023-10-29,2023-12-18,1.7,24,22.3,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0363,Angela Hansen,Smartphone,Samsung,SAM-438,SA-948102,694,2024-12-30,2025-03-27,2.9,12,9.1,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0841,Stephen Martin,Washing Machine,LG,LG-776,LG-956721,622,2023-11-21,2026-10-03,34.9,24,0.0,Screen Damage,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0647,Rachel Ward,Refrigerator,LG,LG-490,LG-773462,992,2024-08-14,2025-01-15,5.1,24,18.9,Motor Failure,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0119,Kathleen Sanchez,Washing Machine,Samsung,SAM-413,SA-524045,626,2025-04-04,2026-01-08,9.3,24,14.7,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0973,Matthew Wright,Refrigerator,LG,LG-763,LG-468332,1343,2025-01-17,2027-06-11,29.2,24,0.0,Power Failure,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0565,Scott Thomas,Refrigerator,Samsung,SAM-478,SA-670557,1814,2025-07-15,2025-11-16,4.1,24,19.9,Screen Damage,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0409,Scott Williams,Smartphone,Samsung,SAM-335,SA-305721,612,2024-02-20,2024-09-05,6.6,12,5.4,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1492,Andrew Livingston,Laptop,HP,HP-982,HP-583072,1794,2024-05-10,2024-04-25,-0.5,12,12.0,Screen Damage,True,True,True,True,False,False,True,0,Manual Review
CLM-1202,Scott Martinez,Refrigerator,Samsung,SAM-174,SA-146803,1536,2024-08-11,2025-12-27,16.8,24,7.2,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-1302,Laura Davis,Refrigerator,LG,LG-567,LG-781332,1281,2024-09-05,2025-03-21,6.6,24,17.4,Motor Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0099,Shawn Green,Washing Machine,Whirlpool,WHI-286,WH-242291,838,2025-09-23,2027-02-07,16.7,24,7.3,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0812,Oscar Howard,Refrigerator,Samsung,SAM-927,SA-689964,1758,2024-12-28,2025-10-20,9.9,24,14.1,Screen Damage,False,False,True,False,False,False,False,2,Invalid Claim
CLM-0575,Christine Herman,Laptop,Apple,APP-375,AP-515018,679,2025-03-18,2025-08-16,5.0,12,7.0,Power Failure,False,True,True,False,False,False,False,1,Invalid Claim
CLM-1350,Michael Woods,Refrigerator,Samsung,SAM-233,SA-502704,1696,2023-10-15,2024-02-11,4.0,24,20.0,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-1407,Toni Collier,Laptop,HP,HP-187,HP-133939,1907,2025-04-09,2025-09-09,5.1,12,6.9,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-1213,Lynn Fields,Laptop,HP,HP-935,HP-535872,690,2024-12-26,2025-10-14,9.7,12,2.3,Power Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0164,Jerry Christensen,Refrigerator,Bosch,BOS-741,BO-498468,1592,2023-12-01,2024-11-19,11.8,24,12.2,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0733,Brian Porter MD,Refrigerator,LG,LG-213,LG-994940,885,2024-03-28,2026-07-19,28.1,24,0.0,Board Defect,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0313,Sarah Villegas,Refrigerator,Samsung,SAM-664,SA-305837,1013,2024-03-18,2026-01-27,22.7,24,1.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0845,William Ortiz,Washing Machine,LG,LG-515,LG-836333,842,2023-12-12,2024-07-30,7.7,24,16.3,Water Leakage,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0104,Teresa Mclaughlin,Laptop,HP,HP-677,HP-801978,1569,2024-11-16,2025-02-12,2.9,12,9.1,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0951,Melissa Castillo,Washing Machine,Samsung,SAM-872,SA-365302,521,2024-10-14,2026-12-06,26.1,24,0.0,Motor Failure,True,False,True,True,False,False,False,1,Invalid Claim
CLM-1326,Katie Mckinney,Smartphone,Samsung,SAM-458,SA-471083,911,2024-03-22,2024-06-14,2.8,12,9.2,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-0392,Eric Williams,Refrigerator,Samsung,SAM-326,SA-250219,1118,2025-05-19,2026-12-03,18.8,24,5.2,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1119,Anna Hopkins,Smartphone,Google,GOO-999,GO-970840,551,2024-10-19,2025-01-28,3.4,12,8.6,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-0516,Brian Martin,Laptop,Dell,DEL-455,DE-842287,625,2024-04-23,2025-05-23,13.2,12,0.0,Overheating,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0370,Amanda Rogers,Washing Machine,Samsung,SAM-802,SA-267475,714,2025-04-20,2026-07-09,14.8,24,9.2,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1182,Robin Le,Smartphone,Google,GOO-973,GO-319765,1155,2024-12-15,2025-08-26,8.5,12,3.5,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-0082,Deborah Figueroa,Refrigerator,Samsung,SAM-147,SA-254511,907,2024-01-04,2024-02-28,1.8,24,22.2,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0166,John Kelly,Refrigerator,Samsung,SAM-878,SA-555052,685,2025-07-16,2025-11-23,4.3,24,19.7,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1396,Mr. Timothy Andersen,Washing Machine,Whirlpool,WHI-861,WH-256989,826,2023-12-02,2024-07-05,7.2,24,16.8,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-1401,John Robles,Washing Machine,Whirlpool,WHI-733,WH-231211,786,2023-09-26,2024-05-29,8.2,24,15.8,Motor Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0424,Jacob Wallace,Washing Machine,LG,LG-586,LG-825916,616,2025-03-05,2026-11-05,20.3,24,3.7,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0416,Lance Simmons,Smartphone,Apple,APP-648,AP-655134,334,2024-05-11,2024-10-28,5.7,12,6.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0002,Megan Mcclain,Washing Machine,Whirlpool,WHI-704,WH-671858,1158,2024-01-11,2024-05-09,4.0,24,20.0,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0705,Melissa Horn,Laptop,Apple,APP-334,AP-309365,2109,2024-09-15,2026-02-10,17.1,12,0.0,Screen Damage,True,False,True,True,False,False,False,1,Invalid Claim
CLM-1395,Nicholas Fuller,Laptop,Dell,DEL-350,DE-482986,900,2023-11-09,2024-02-19,3.4,12,8.6,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0833,Monica Rogers,Refrigerator,Bosch,BOS-247,BO-844715,1819,2025-03-28,2025-12-23,9.0,24,15.0,Overheating,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0123,Casey Marshall,Laptop,HP,HP-383,HP-874483,1043,2025-07-14,2026-04-17,9.2,12,2.8,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0102,Steven Lee,Washing Machine,Samsung,SAM-899,SA-781725,629,2024-10-26,2025-02-03,3.3,24,20.7,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1433,Kristin Garcia,Refrigerator,Samsung,SAM-871,SA-196931,610,2023-10-06,2025-01-16,15.6,24,8.4,Power Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-1451,Justin Jones,Washing Machine,LG,LG-443,LG-928909,557,2025-06-04,2026-07-22,13.8,24,10.2,Screen Damage,True,True,True,True,False,True,False,0,Manual Review
CLM-0665,Sonya Cole,Refrigerator,LG,LG-979,LG-214119,1629,2023-10-17,2026-10-01,36.0,24,0.0,Screen Damage,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0113,Steven Flynn,Refrigerator,LG,LG-385,LG-971084,1002,2024-10-26,2025-02-21,3.9,24,20.1,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0827,Bethany Daniel,Refrigerator,Samsung,SAM-379,SA-400487,894,2025-04-17,2025-10-27,6.4,24,17.6,Screen Damage,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0899,Michelle Hill,Smartphone,Apple,APP-248,AP-593869,450,2024-05-19,2025-02-21,9.3,12,2.7,Screen Damage,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0023,Justin Baker,Refrigerator,Bosch,BOS-545,BO-216970,1196,2024-01-11,2024-12-06,11.0,24,13.0,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0432,Joshua Vance,Refrigerator,Bosch,BOS-796,BO-552825,1268,2025-03-29,2025-11-04,7.3,24,16.7,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0954,Misty Garcia,Washing Machine,Whirlpool,WHI-842,WH-850582,622,2025-05-22,2027-11-02,29.8,24,0.0,Motor Failure,True,True,True,True,False,False,False,0,Invalid Claim
CLM-1133,Justin Webb,Smartphone,Apple,APP-542,AP-772101,1174,2024-10-03,2024-11-28,1.9,12,10.1,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-0702,Paul Neal,Smartphone,Google,GOO-461,GO-809794,751,2023-12-06,2024-05-01,4.9,12,7.1,Overheating,True,False,True,False,True,False,False,1,Invalid Claim
CLM-1099,Jared Roth,Smartphone,Samsung,SAM-919,SA-256219,1219,2025-08-29,2026-03-13,6.5,12,5.5,Overheating,True,True,True,False,False,False,False,0,Manual Review
CLM-1344,Monica Cannon,Washing Machine,Samsung,SAM-459,SA-382324,512,2025-07-08,2026-08-14,13.4,24,10.6,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-0963,Karen Fisher,Smartphone,Samsung,SAM-250,SA-799061,1274,2024-07-20,2025-03-14,7.9,12,4.1,Water Leakage,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0025,Ann Williams,Refrigerator,Bosch,BOS-256,BO-738551,1539,2024-01-10,2024-08-30,7.8,24,16.2,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1497,Douglas Hodge,Laptop,Apple,APP-878,AP-456987,814,2024-04-07,2024-08-21,4.5,12,7.5,Power Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0949,Sandra Dudley,Laptop,HP,HP-807,HP-231432,1229,2024-02-27,2025-05-28,15.2,12,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0242,Amber Flynn,Smartphone,Google,GOO-254,GO-757685,961,2024-05-14,2024-11-21,6.4,12,5.6,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0483,Mark Harvey,Smartphone,Apple,APP-560,AP-412170,806,2024-10-02,2024-11-17,1.5,12,10.5,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0960,Jeffrey Howell,Smartphone,Google,GOO-246,GO-515623,515,2024-06-06,2025-03-30,9.9,12,2.1,Water Leakage,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0243,Jeffrey Sanchez,Washing Machine,Samsung,SAM-915,SA-762055,852,2024-05-09,2025-04-14,11.3,24,12.7,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0090,Rita Keith,Laptop,Lenovo,LEN-340,LE-181247,1500,2024-01-29,2024-07-23,5.9,12,6.1,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0892,Ryan Green,Washing Machine,Whirlpool,WHI-528,WH-852037,584,2024-06-22,2024-09-05,2.5,24,21.5,Motor Failure,False,False,True,False,False,False,False,2,Invalid Claim
CLM-1172,Diana Walker,Laptop,Dell,DEL-536,DE-637145,1552,2025-05-10,2026-04-23,11.6,12,0.4,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
